ID,TIPO_DOCUMENTO,ANO,MES,COD_SENADOR,NOME_SENADOR,TIPO_DESPESA,CPF_CNPJ_FORNECEDOR,NOME_FORNECEDOR,DOCUMENTO,DATA,DETALHAMENTO,VALOR_REEMBOLSADO
2278653,Recibo,2025,12,6338,TERESA LEITÃO,"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.",04.809.727/0001-75,AGIL EMPREENDIMENTOS,dezembro/2025,2026-01-05,NÃO INFORMADO,5350.0
2278649,Nota Fiscal,2025,12,6338,TERESA LEITÃO,"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.",66.970.229/0009-14,CLARO NXT TELECOMUNICAÇÕES S.A,0006044975,2025-12-24,NÃO INFORMADO,257.83
2276375,Nota Fiscal,2025,12,6338,TERESA LEITÃO,"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.",10.835.932/0001-08,COMPANHIA ENERGETICA DE PERNAMBUCO,387956300,2025-12-10,NÃO INFORMADO,251.49
2276372,Nota Fiscal,2025,12,6338,TERESA LEITÃO,"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.",10.835.932/0001-08,COMPANHIA ENERGETICA DE PERNAMBUCO,397956292,2025-12-10,NÃO INFORMADO,256.37
2276370,Nota Fiscal,2025,12,6338,TERESA LEITÃO,"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.",10.835.932/0001-08,COMPANHIA ENERGETICA DE PERNAMBUCO,387956295,2025-12-10,NÃO INFORMADO,257.01
2276368,Nota Fiscal,2025,12,6338,TERESA LEITÃO,"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.",10.835.932/0001-08,COMPANHIA ENERGETICA DE PERNAMBUCO,387956298,2025-12-10,NÃO INFORMADO,401.39
2278652,Nota Fiscal,2025,12,6338,TERESA LEITÃO,"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.",02.558.157/0001-62,VIVO - TELEFÔNICA BRASIL S/A,002654589,2025-12-28,NÃO INFORMADO,350.0
2276406,Nota Fiscal Eletrônica,2025,12,6338,TERESA LEITÃO,"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ",46.306.856/0001-90,A. C. VENDAS & LOCAÇÕES - Adna da Costa Lima 10145218406,56,2025-12-09,NÃO INFORMADO,1570.0
2276411,Nota Fiscal Eletrônica,2025,12,6338,TERESA LEITÃO,"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ",43.283.811/0185-20,KALUNGA SA,664638,2025-12-06,NÃO INFORMADO,111.8
2276416,Nota Fiscal Eletrônica,2025,12,6338,TERESA LEITÃO,"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ",20.300.157/0061-80,NOVO ATACADO COMERCIO DE ALIMENTOS S.A,7503,2025-12-07,NÃO INFORMADO,160.61
2276423,Fatura,2025,12,6338,TERESA LEITÃO,"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ",09.798.893/0001-37,SYSTEL - SISTEMAS E EQUIPAMENTOS DE ESCRTITÓRIO LTDA-EPP,6945,2025-12-13,NÃO INFORMADO,376.54
2278650,Fatura,2025,12,6338,TERESA LEITÃO,"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ",09.798.893/0001-37,SYSTEL - SISTEMAS E EQUIPAMENTOS DE ESCRTITÓRIO LTDA-EPP,6994,2025-12-18,NÃO INFORMADO,2459.61
2278706,Fatura,2025,12,6338,TERESA LEITÃO,"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar",05.120.923/0001-09,Aerotur Serviços,2264798977,2025-12-16,NÃO INFORMADO,1142.85
2278707,Fatura,2025,12,6338,TERESA LEITÃO,"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar",05.120.923/0001-09,Aerotur Serviços,2264801237,2025-12-16,NÃO INFORMADO,1389.15
2276422,Fatura,2025,12,6338,TERESA LEITÃO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",07.355.637/0001-40,AUTOMARCA LOCADORA DE VEÍCULOS LTDA,110,2025-12-11,NÃO INFORMADO,5000.0
2276383,Nota Fiscal Eletrônica,2025,12,6338,TERESA LEITÃO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",26.156.092/0001-97,IMPERIO ALVORADA ALIMENTOS EIRELI ME,45415,2025-12-07,NÃO INFORMADO,98.0
2276393,Nota Fiscal Eletrônica,2025,12,6338,TERESA LEITÃO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",26.156.092/0001-97,IMPERIO ALVORADA ALIMENTOS EIRELI ME,45453,2025-12-08,NÃO INFORMADO,261.5
2276360,Nota Fiscal Eletrônica,2025,12,6338,TERESA LEITÃO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",08.072.308/0008-20,JAD ARAUJO E CIA LTDA - POSTO CRUZEIRO VI,920085,2025-12-03,NÃO INFORMADO,135.0
2276366,Nota Fiscal Eletrônica,2025,12,6338,TERESA LEITÃO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",03.337.055/0001-80,L. S. DA SILVA COMBUSTIVEIS,338041,2025-12-02,NÃO INFORMADO,90.04
2276389,Fatura,2025,12,6338,TERESA LEITÃO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",30.248.426/0001-20,NUNES SERVIÇOS LOCAÇÕES LTDA,617,2025-12-30,NÃO INFORMADO,10000.0
2276358,Nota Fiscal Eletrônica,2025,12,6338,TERESA LEITÃO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",06.353.117/0004-88,POSTO PETROTURBO LTDA,98622,2025-12-03,NÃO INFORMADO,102.0
2276400,Nota Fiscal Eletrônica,2025,12,6338,TERESA LEITÃO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",20.945.026/0001-10,RESTAURANTE CANECA FINA LTDA,176991,2025-12-10,NÃO INFORMADO,95.96
2276420,Nota Fiscal Eletrônica,2025,12,6338,TERESA LEITÃO,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",09.798.307/0001-54,SERVICAR S/A,3898,2025-12-04,NÃO INFORMADO,7350.46
2248459,Fatura,2025,1,5736,TEREZA CRISTINA,"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar",05.120.923/0001-09,Aerotur Serviços,2214373800,2025-01-07,NÃO INFORMADO,230.18
2248461,Fatura,2025,1,5736,TEREZA CRISTINA,"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar",05.120.923/0001-09,Aerotur Serviços,2214451582,2025-01-07,NÃO INFORMADO,1470.44
2268163,Nota Fiscal,2025,9,5748,VENEZIANO VITAL DO RÊGO,Divulgação da atividade parlamentar,12.732.293/0001-80,JOTÊ PROMOÇÕES E PUBLICIDADE LTDA,129,2025-09-18,NÃO INFORMADO,1200.0
2268168,Nota Fiscal,2025,9,5748,VENEZIANO VITAL DO RÊGO,Divulgação da atividade parlamentar,26.403.549/0001-10,RENATO FREIRE DE ARAUJO,128,2025-09-19,NÃO INFORMADO,500.0
2268160,Nota Fiscal,2025,9,5748,VENEZIANO VITAL DO RÊGO,Divulgação da atividade parlamentar,40.925.222/0001-30,ROMULO BENICIO LUCENA,206,2025-09-18,NÃO INFORMADO,800.0
2268356,Nota Fiscal,2025,9,5748,VENEZIANO VITAL DO RÊGO,Divulgação da atividade parlamentar,11.694.678/0001-38,SISTEMA DE COMUNICACAO DIARIO LTDA,3784,2025-09-26,NÃO INFORMADO,2500.0
2268864,Nota Fiscal,2025,9,5748,VENEZIANO VITAL DO RÊGO,Divulgação da atividade parlamentar,15.702.663/0001-25,VALDEREDO BORBA DE SOUSA JUNIOR,225,2025-09-26,NÃO INFORMADO,1000.0
2268167,Nota Fiscal,2025,9,5748,VENEZIANO VITAL DO RÊGO,Divulgação da atividade parlamentar,17.663.256/0001-81,17663256hamilton nascimento da silva,91,2025-09-23,NÃO INFORMADO,700.0
2268183,Nota Fiscal,2025,9,5748,VENEZIANO VITAL DO RÊGO,Divulgação da atividade parlamentar,47.723.624/0001-09,47723624 RONALDO MAGELLA DINIZ SANTOS,98,2025-09-25,NÃO INFORMADO,700.0
2272844,Passagem / Bilhete / Código Localizador,2025,9,5748,VENEZIANO VITAL DO RÊGO,"Passagens aéreas, aquáticas e terrestres nacionais",07.575.651/0001-59,GOL,CPFYZW,2025-09-03,"Companhia Aérea: GOL, Localizador: CPFYZW. Passageiros: VENEZIANO VITAL DO RÊGO SEGUNDO NETO (Matrícula 341414, PARLAMENTAR), Voo: 2103 - JPA / BSB - 07/09/25; ",2554.81
2272843,Passagem / Bilhete / Código Localizador,2025,9,5748,VENEZIANO VITAL DO RÊGO,"Passagens aéreas, aquáticas e terrestres nacionais",33.937.681/0001-78,LATAM,YUIBIW,2025-08-28,"Companhia Aérea: LATAM, Localizador: YUIBIW. Passageiros: VENEZIANO VITAL DO RÊGO SEGUNDO NETO (Matrícula 341414, PARLAMENTAR), Voo: 3505 - JPA / BSB - 02/09/25; ",2955.57
2272839,Passagem / Bilhete / Código Localizador,2025,9,5748,VENEZIANO VITAL DO RÊGO,"Passagens aéreas, aquáticas e terrestres nacionais",33.937.681/0001-78,LATAM,WCMVQT,2025-08-29,"Companhia Aérea: LATAM, Localizador: WCMVQT. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 3495 - JPA / BSB - 01/09/25; DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 3494 - BSB / JPA - 04/09/25; ",5691.7
2272841,Passagem / Bilhete / Código Localizador,2025,9,5748,VENEZIANO VITAL DO RÊGO,"Passagens aéreas, aquáticas e terrestres nacionais",33.937.681/0001-78,LATAM,YIVIDJ,2025-09-05,"Companhia Aérea: LATAM, Localizador: YIVIDJ. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 3494 - BSB / JPA - 17/09/25; ",1500.39
2272840,Passagem / Bilhete / Código Localizador,2025,9,5748,VENEZIANO VITAL DO RÊGO,"Passagens aéreas, aquáticas e terrestres nacionais",33.937.681/0001-78,LATAM,SHFABO,2025-09-05,"Companhia Aérea: LATAM, Localizador: SHFABO. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 3505 - JPA / BSB - 08/09/25; ",3210.28
2272845,Passagem / Bilhete / Código Localizador,2025,9,5748,VENEZIANO VITAL DO RÊGO,"Passagens aéreas, aquáticas e terrestres nacionais",33.937.681/0001-78,LATAM,SZBYVY,2025-09-15,"Companhia Aérea: LATAM, Localizador: SZBYVY. Passageiros: VENEZIANO VITAL DO RÊGO SEGUNDO NETO (Matrícula 341414, PARLAMENTAR), Voo: 3504 - BSB / JPA - 19/09/25; ",2490.77
2272842,Passagem / Bilhete / Código Localizador,2025,9,5748,VENEZIANO VITAL DO RÊGO,"Passagens aéreas, aquáticas e terrestres nacionais",33.937.681/0001-78,LATAM,FGQDNL,2025-09-17,"Companhia Aérea: LATAM, Localizador: FGQDNL. Passageiros: DANIEL QUEIROZ DE MEDEIROS CHIANCA (Matrícula 234701, COMISSIONADO), Voo: 3505 - JPA / BSB - 29/09/25; ",1639.57
2271747,Nota Fiscal,2025,10,5748,VENEZIANO VITAL DO RÊGO,"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar",35.824.634/0001-43,SPEED CONTABILIDADE E CONSULTORIA LTDA,37,2025-10-29,NÃO INFORMADO,2000.0
2271416,Nota Fiscal,2025,10,5748,VENEZIANO VITAL DO RÊGO,Divulgação da atividade parlamentar,44.271.004/0001-80,ALESSANDRA DO NASCIMENTO SILVA 83918094472,242,2025-10-20,NÃO INFORMADO,800.0
2271417,Nota Fiscal,2025,10,5748,VENEZIANO VITAL DO RÊGO,Divulgação da atividade parlamentar,15.624.304/0001-05,ALEXANDRE DE SOUSA FREIRE ME,1000984,2025-10-21,NÃO INFORMADO,1000.0
2271425,Nota Fiscal,2025,10,5748,VENEZIANO VITAL DO RÊGO,Divulgação da atividade parlamentar,37.954.908/0001-44,ANGELA MARIA RAMALHO DA SILVA,508,2025-10-20,NÃO INFORMADO,500.0
2271745,Nota Fiscal,2025,10,5748,VENEZIANO VITAL DO RÊGO,Divulgação da atividade parlamentar,05.476.280/0001-22,APCB ASSOCIAÇÃO PO PROGRESSO DAS COMUNIDADES E,1000498,2025-10-20,NÃO INFORMADO,800.0
2271415,Nota Fiscal,2025,10,5748,VENEZIANO VITAL DO RÊGO,Divulgação da atividade parlamentar,22.478.913/0001-50,AY SERVIÇO DE AGENCIAMENTO E PORTAL DE NOTICIAS LTDA,1003083,2025-10-20,NÃO INFORMADO,2000.0
2271748,Nota Fiscal,2025,10,5748,VENEZIANO VITAL DO RÊGO,Divulgação da atividade parlamentar,35.194.046/0001-73,CACILDA HELENA  MARQUES DE LUCENA 14419092491,41,2025-10-22,NÃO INFORMADO,1500.0
2271424,Nota Fiscal,2025,10,5748,VENEZIANO VITAL DO RÊGO,Divulgação da atividade parlamentar,02.171.483/0001-12,CIRNE PUBLICIDADE E EVENTOS LTDA,254,2025-10-20,NÃO INFORMADO,700.0
2271413,Nota Fiscal,2025,10,5748,VENEZIANO VITAL DO RÊGO,Divulgação da atividade parlamentar,37.894.749/0001-30,ELDORADO COMUNICAÇÃO E JORNALISMO LTDA,735,2025-10-13,NÃO INFORMADO,2000.0
2271740,Nota Fiscal,2025,10,5748,VENEZIANO VITAL DO RÊGO,Divulgação da atividade parlamentar,35.997.380/0001-65,EM CIMA DA NOTICIA LTDA,1000236,2025-10-27,NÃO INFORMADO,1500.0
2271742,Nota Fiscal,2025,10,5748,VENEZIANO VITAL DO RÊGO,Divulgação da atividade parlamentar,28.850.811/0001-09,FABIO ALMIR DE ARAUJO SERVICOS,1000228,2025-10-24,NÃO INFORMADO,1000.0
2271743,Nota Fiscal,2025,10,5748,VENEZIANO VITAL DO RÊGO,Divulgação da atividade parlamentar,43.360.308/0001-50,FELIPE FRANCA DA SILVA,1000129,2025-10-24,NÃO INFORMADO,800.0
2271412,Nota Fiscal,2025,10,5748,VENEZIANO VITAL DO RÊGO,Divulgação da atividade parlamentar,24.032.577/0001-43,FRANCISCO DE ASSIS SOARES DO REGO,111,2025-10-20,NÃO INFORMADO,800.0
2271741,Nota Fiscal,2025,10,5748,VENEZIANO VITAL DO RÊGO,Divulgação da atividade parlamentar,15.583.527/0001-63,GEOVANNE  SILVA DOS SANTOS,145,2025-10-20,NÃO INFORMADO,800.0
2271419,Nota Fiscal,2025,10,5748,VENEZIANO VITAL DO RÊGO,Divulgação da atividade parlamentar,23.700.991/0001-10,JOSE PAULO DE OLIVEIRA,358,2025-10-20,NÃO INFORMADO,800.0
2271423,Nota Fiscal,2025,10,5748,VENEZIANO VITAL DO RÊGO,Divulgação da atividade parlamentar,12.732.293/0001-80,JOTÊ PROMOÇÕES E PUBLICIDADE LTDA,147,2025-10-20,NÃO INFORMADO,1200.0
2271749,Nota Fiscal,2025,10,5748,VENEZIANO VITAL DO RÊGO,Divulgação da atividade parlamentar,26.403.549/0001-10,RENATO FREIRE DE ARAUJO,137,2025-10-21,NÃO INFORMADO,500.0
2271414,Nota Fiscal,2025,10,5748,VENEZIANO VITAL DO RÊGO,Divulgação da atividade parlamentar,40.925.222/0001-30,ROMULO BENICIO LUCENA,235,2025-10-21,NÃO INFORMADO,800.0
2271421,Nota Fiscal,2025,10,5748,VENEZIANO VITAL DO RÊGO,Divulgação da atividade parlamentar,11.694.678/0001-38,SISTEMA DE COMUNICACAO DIARIO LTDA,3804,2025-10-20,NÃO INFORMADO,2500.0
2271739,Nota Fiscal,2025,10,5748,VENEZIANO VITAL DO RÊGO,Divulgação da atividade parlamentar,15.702.663/0001-25,VALDEREDO BORBA DE SOUSA JUNIOR,261,2025-10-24,NÃO INFORMADO,1000.0
2271418,Nota Fiscal,2025,10,5748,VENEZIANO VITAL DO RÊGO,Divulgação da atividade parlamentar,17.663.256/0001-81,17663256hamilton nascimento da silva,98,2025-10-22,NÃO INFORMADO,700.0
2265445,Passagem / Bilhete / Código Localizador,2025,8,1173,WELLINGTON FAGUNDES,"Passagens aéreas, aquáticas e terrestres nacionais",23.937.500/0001-50,TOLOSA VIAGENS E TURISMO LTDA,OGGTES,2025-08-26,"Companhia Aérea: LATAM, Localizador: OGGTES. Passageiros: THIAGO COSTA PANES (Matrícula 441032, COMISSIONADO), Voo: 4619 - CGB/ BSB - 27/08/25; THIAGO COSTA PANES (Matrícula 441032, COMISSIONADO), Voo: 3390 - BSB/ CGB - 29/08/25; ",5297.33
2265754,Passagem / Bilhete / Código Localizador,2025,8,1173,WELLINGTON FAGUNDES,"Passagens aéreas, aquáticas e terrestres nacionais",23.937.500/0001-50,TOLOSA VIAGENS E TURISMO LTDA,ENHRVU,2025-08-27,"Companhia Aérea: LATAM, Localizador: ENHRVU. Passageiros: GLAUCIO MANOEL SANTOS DUARTE (Matrícula 222929, COMISSIONADO), Voo: 3022 - CGH/ BSB - 28/08/25; ",2205.8
2265453,Passagem / Bilhete / Código Localizador,2025,8,1173,WELLINGTON FAGUNDES,"Passagens aéreas, aquáticas e terrestres nacionais",23.937.500/0001-50,TOLOSA VIAGENS E TURISMO LTDA,MCQOVN,2025-08-27,"Companhia Aérea: LATAM, Localizador: MCQOVN. Passageiros: WELLINGTON ANTONIO FAGUNDES (Matrícula 296044, PARLAMENTAR), Voo: 3566 - GRU/ CGB - 28/08/25; ",2291.21
2265759,Passagem / Bilhete / Código Localizador,2025,8,1173,WELLINGTON FAGUNDES,"Passagens aéreas, aquáticas e terrestres nacionais",23.937.500/0001-50,TOLOSA VIAGENS E TURISMO LTDA,PPHS8X,2025-08-27,"Companhia Aérea: AZUL, Localizador: PPHS8X. Passageiros: GLAUCIO MANOEL SANTOS DUARTE (Matrícula 222929, COMISSIONADO), Voo: 6001 - BSB/ CGH - 28/08/25; WELLINGTON ANTONIO FAGUNDES (Matrícula 296044, PARLAMENTAR), Voo: 6001 - BSB/ CGH - 28/08/25; ",4296.0
2268259,Fatura,2025,9,1173,WELLINGTON FAGUNDES,"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.",33.488.393/0001-83,BRASIL ADM E SERVIÇOS DE COBRANÇA,09/2025,2025-09-09,Despesa de internet por fibra óptica para exercício do mandato.,269.4
2268849,Recibo,2025,9,1173,WELLINGTON FAGUNDES,"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.",07.701.775/0001-33,Carisma Investimentos e Participações S/A,09/12,2025-10-01,Despesa com aluguel de imóvel comercial utilizado para atividade parlamentar no estado de Mato Grosso.,3800.0
2268263,Boleto,2025,9,1173,WELLINGTON FAGUNDES,"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.",01.974.138/0001-54,CONDOMINIO EDIFICIO ACIR,25/204779-0,2025-09-24,Despesa com taxa de condomínio para o exercício da atividade parlamentar.,605.18
2268265,Boleto,2025,9,1173,WELLINGTON FAGUNDES,"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.",01.974.138/0001-54,CONDOMINIO EDIFICIO ACIR,25/204780-3,2025-09-24,Despesa com taxa de condomínio para o exercício da atividade parlamentar.,605.18
2268261,Boleto,2025,9,1173,WELLINGTON FAGUNDES,"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.",01.974.138/0001-54,CONDOMINIO EDIFICIO ACIR,25/204772-2,2025-09-24,Despesa com taxa de condomínio para o exercício da atividade parlamentar.,615.23
2268260,Boleto,2025,9,1173,WELLINGTON FAGUNDES,"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.",01.974.138/0001-54,CONDOMINIO EDIFICIO ACIR,25/204771-4,2025-09-24,Despesa com taxa de condomínio para o exercício da atividade parlamentar.,636.79
2267580,Fatura,2025,9,1173,WELLINGTON FAGUNDES,"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.",03.467.321/0001-99,Energisa Mato Grosso - Distribuidora de Energia S/A,047.381.186,2025-09-12,Despesa referente ao serviço de fornecimento de energia elétrica para desenvolvimento das atividades parlamentares em Mato Grosso.,231.49
2267581,Fatura,2025,9,1173,WELLINGTON FAGUNDES,"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.",03.467.321/0001-99,Energisa Mato Grosso - Distribuidora de Energia S/A,047.378.788,2025-09-12,Despesa referente ao serviço de fornecimento de energia elétrica para desenvolvimento das atividades parlamentares em Mato Grosso.,292.86
2267582,Fatura,2025,9,1173,WELLINGTON FAGUNDES,"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.",03.467.321/0001-99,Energisa Mato Grosso - Distribuidora de Energia S/A,047.400.653,2025-09-12,Despesa referente ao serviço de fornecimento de energia elétrica para desenvolvimento das atividades parlamentares em Mato Grosso.,771.59
2268854,Fatura,2025,9,1173,WELLINGTON FAGUNDES,"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.",02.558.157/0001-62,Telefonica Brasil S/A,802793218,2025-09-28,Despesa com telefonia móvel utilizado para atividade parlamentar.,1200.0
2268847,Nota Fiscal Eletrônica,2025,9,1173,WELLINGTON FAGUNDES,"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ",18.804.888/0001-80,Brasil One Serviços de Tecnologia da Informação LTDA,175,2025-10-01,"Despesa com serviços de informática no mês setembro, referentes à distribuição de 50 licenças digitais Google Workspace Enterprise, 01 Licença Dialogflow, Armazenamento em nuvem e suporte para integração de escritórios parlamentares.",5663.0
2267591,Nota Fiscal Eletrônica,2025,9,1173,WELLINGTON FAGUNDES,Divulgação da atividade parlamentar,26.929.552/0001-72,Esportes e Noticias Comunicacao e Eventos Ltda,826,2025-09-08,"Despesa com divulgação de atividades parlamentares, referente ao mês de setembro de 2025.",5000.0
2266820,Nota Fiscal Eletrônica,2025,9,1173,WELLINGTON FAGUNDES,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",28.380.267/0001-70,Auto Posto do Leo Ltda,409862,2025-09-04,Despesa com combustível de veículo utilizado para atividade parlamentar.,291.56
2267586,Nota Fiscal Eletrônica,2025,9,1173,WELLINGTON FAGUNDES,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",09.001.879/0012-13,Comercial Amazonia de Petroleo Ltda,40820,2025-09-14,Despesa com combustível de veículo utilizado para atividade parlamentar.,300.0
2267584,Nota Fiscal Eletrônica,2025,9,1173,WELLINGTON FAGUNDES,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",09.001.879/0014-85,Comercial Amazônia de Petróleo Ltda,18352,2025-09-12,Despesa com combustível de veículo utilizado para atividade parlamentar.,400.0
2266821,Nota Fiscal Eletrônica,2025,9,1173,WELLINGTON FAGUNDES,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",17.403.913/0001-51,POSTO MARECHAL RONDON LTDA,21785,2025-09-05,Despesa com combustível de veículo utilizado para atividade parlamentar.,410.23
2266826,Nota Fiscal Eletrônica,2025,9,1173,WELLINGTON FAGUNDES,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",17.403.913/0001-51,POSTO MARECHAL RONDON LTDA,21802,2025-09-06,Despesa com combustível de veículo utilizado para atividade parlamentar.,352.86
2266828,Nota Fiscal Eletrônica,2025,9,1173,WELLINGTON FAGUNDES,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",17.403.913/0001-51,POSTO MARECHAL RONDON LTDA,21857,2025-09-08,Despesa com combustível de veículo utilizado para atividade parlamentar.,211.96
2258756,Nota Fiscal Eletrônica,2025,5,5070,WILDER MORAIS,"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ",21.508.267/0001-64,Install Computadores LTDA,377,2025-04-21,NÃO INFORMADO,6320.0
2261271,Nota Fiscal Eletrônica,2025,5,5070,WILDER MORAIS,"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ",04.215.934/0001-00,LC Sistemas Ltda - EPP,20579,2025-06-09,NÃO INFORMADO,382.5
2258769,Cupom Fiscal,2025,5,5070,WILDER MORAIS,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",25.124.074/0001-60,Valposto Combustiveis Ltda.,891395,2025-05-05,NÃO INFORMADO,337.41
2258776,Cupom Fiscal,2025,5,5070,WILDER MORAIS,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",25.124.074/0001-60,Valposto Combustiveis Ltda.,895232,2025-05-12,NÃO INFORMADO,334.14
2258781,Cupom Fiscal,2025,5,5070,WILDER MORAIS,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",25.124.074/0001-60,Valposto Combustiveis Ltda.,895978,2025-05-14,NÃO INFORMADO,66.7
2258775,Cupom Fiscal,2025,5,5070,WILDER MORAIS,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",25.124.074/0001-60,Valposto Combustiveis Ltda.,897108,2025-05-16,NÃO INFORMADO,302.53
2258765,Cupom Fiscal,2025,5,5070,WILDER MORAIS,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",25.124.074/0001-60,Valposto Combustiveis Ltda.,897343,2025-05-16,NÃO INFORMADO,311.97
2258772,Cupom Fiscal,2025,5,5070,WILDER MORAIS,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",25.124.074/0001-60,Valposto Combustiveis Ltda.,898619,2025-05-19,NÃO INFORMADO,323.61
2258767,Cupom Fiscal,2025,5,5070,WILDER MORAIS,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",25.124.074/0001-60,Valposto Combustiveis Ltda.,899089,2025-05-20,NÃO INFORMADO,102.0
2258779,Cupom Fiscal,2025,5,5070,WILDER MORAIS,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",25.124.074/0001-60,Valposto Combustiveis Ltda.,902219,2025-05-26,NÃO INFORMADO,345.06
2261274,Cupom Fiscal,2025,5,5070,WILDER MORAIS,"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes",25.124.074/0001-60,Valposto Combustiveis Ltda.,903741,2025-05-29,NÃO INFORMADO,308.36
2261264,Nota Fiscal Eletrônica,2025,5,5070,WILDER MORAIS,Serviços de Segurança Privada,22.562.263/0001-27,ADVISOR SISTEMA DE SEGURANÇA INTEGRADO EIRELI - ME,27987,2025-05-17,NÃO INFORMADO,195.0
2263880,Fatura,2025,6,5070,WILDER MORAIS,"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.",40.432.544/0436-28,Claro S.A,4649101,2025-06-17,NÃO INFORMADO,43.0
2261257,Fatura,2025,6,5070,WILDER MORAIS,"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.",01.543.032/0001-04,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A,148919200,2025-06-10,NÃO INFORMADO,571.21
2264636,Fatura,2025,6,5070,WILDER MORAIS,"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.",26.329.734/0001-02,Linq Telecomunicações LTDA.,5787315,2025-07-02,NÃO INFORMADO,124.13
